TYPE,SADDR,DADDR,PROTOCOL,I-COUNT,O-COUNT,TIMESTAMP,BYTES
OUT,10.75.4.72,10.61.37.78,TCP,0,1,1970-01-01 05:36:59,162
IN,10.75.4.72,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
OUT,10.75.4.72,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
OUT,10.75.8.54,10.61.37.78,TCP,0,1,1970-01-01 05:36:59,162
IN,10.75.8.54,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
OUT,10.75.8.54,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
IN,10.61.37.78,239.255.255.250,UDP,1,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,1,1970-01-01 05:36:59,153
IN,10.61.37.78,224.0.0.251,UDP,1,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,1,1970-01-01 05:36:59,73
OUT,10.75.10.183,10.61.37.78,TCP,0,1,1970-01-01 05:36:59,162
IN,10.75.10.183,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
OUT,10.75.10.183,10.61.37.78,TCP,1,2,1970-01-01 05:36:59,162
OUT,10.75.8.201,10.61.37.78,TCP,0,1,1970-01-01 05:36:59,52
IN,10.75.8.201,10.61.37.78,TCP,2,3,1970-01-01 05:36:59,52
OUT,10.75.8.201,10.61.37.78,TCP,2,3,1970-01-01 05:36:59,52
IN,10.75.8.201,10.61.37.78,TCP,2,3,1970-01-01 05:36:59,52
OUT,10.75.8.201,10.61.37.78,TCP,2,3,1970-01-01 05:36:59,52
OUT,10.75.6.23,10.61.37.78,TCP,0,1,1970-01-01 05:36:59,60
OUT,192.168.108.121,10.61.37.78,UDP,0,1,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,67
OUT,10.75.4.50,10.61.37.78,TCP,0,1,1970-01-01 05:37:00,162
IN,10.75.4.50,10.61.37.78,TCP,1,2,1970-01-01 05:37:00,162
OUT,10.75.4.50,10.61.37.78,TCP,1,2,1970-01-01 05:37:00,162
OUT,10.75.3.18,10.61.37.78,TCP,0,1,1970-01-01 05:37:00,162
IN,10.75.3.18,10.61.37.78,TCP,1,2,1970-01-01 05:37:00,162
OUT,10.75.3.18,10.61.37.78,TCP,1,2,1970-01-01 05:37:00,162
OUT,192.168.108.121,10.61.37.78,UDP,0,11,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,11,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,11,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,0,11,1970-01-01 05:36:59,67
OUT,10.75.5.154,10.61.37.78,TCP,0,1,1970-01-01 05:37:00,60
OUT,10.75.5.88,10.61.37.78,TCP,0,1,1970-01-01 05:37:00,52
IN,10.75.5.88,10.61.37.78,TCP,1,1,1970-01-01 05:37:00,52
IN,10.61.37.78,239.255.255.250,UDP,2,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,2,1970-01-01 05:36:59,153
IN,10.61.37.78,224.0.0.251,UDP,2,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,2,1970-01-01 05:36:59,73
OUT,192.168.108.122,10.61.37.78,UDP,0,1,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,0,8,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,1,9,1970-01-01 05:37:01,80
IN,192.168.108.121,10.61.37.78,UDP,1,12,1970-01-01 05:36:59,67
OUT,192.168.108.122,10.61.37.78,UDP,1,9,1970-01-01 05:37:01,80
OUT,192.168.108.121,10.61.37.78,UDP,1,12,1970-01-01 05:36:59,67
OUT,10.75.6.106,10.61.37.78,TCP,0,2,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,0,2,1970-01-01 05:37:02,40
IN,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,4,12,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,7,14,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,7,14,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,7,14,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,7,14,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,7,14,1970-01-01 05:37:01,80
IN,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
IN,10.75.6.106,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,40
IN,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,4,15,1970-01-01 05:36:59,67
IN,10.75.6.106,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,40
IN,192.168.108.122,10.61.37.78,UDP,8,14,1970-01-01 05:37:01,80
OUT,10.75.6.106,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,3,5,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,3,5,1970-01-01 05:37:02,40
OUT,192.168.108.122,10.61.37.78,UDP,8,15,1970-01-01 05:37:01,80
OUT,10.75.3.92,10.61.37.78,TCP,0,1,1970-01-01 05:37:02,162
IN,10.75.6.106,10.61.37.78,TCP,4,5,1970-01-01 05:37:02,40
IN,192.168.108.122,10.61.37.78,UDP,9,15,1970-01-01 05:37:01,80
IN,10.75.3.92,10.61.37.78,TCP,1,2,1970-01-01 05:37:02,162
OUT,10.75.3.92,10.61.37.78,TCP,1,2,1970-01-01 05:37:02,162
IN,10.75.6.106,10.61.37.78,TCP,5,6,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,5,6,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,5,7,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,5,8,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,6,9,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,6,9,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,6,10,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,8,11,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,8,11,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,8,11,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,9,12,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,9,12,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,10,13,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,10,13,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,11,13,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,11,14,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,12,14,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,12,15,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,12,16,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,12,17,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,13,17,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,14,18,1970-01-01 05:37:02,40
IN,192.168.108.121,10.61.37.78,UDP,5,16,1970-01-01 05:36:59,67
OUT,10.75.6.106,10.61.37.78,TCP,14,18,1970-01-01 05:37:02,40
OUT,192.168.108.121,10.61.37.78,UDP,5,16,1970-01-01 05:36:59,67
OUT,10.75.6.106,10.61.37.78,TCP,14,19,1970-01-01 05:37:02,40
IN,192.168.108.121,10.61.37.78,UDP,6,17,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,6,17,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,7,17,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,8,17,1970-01-01 05:36:59,67
OUT,10.75.3.90,10.61.37.78,TCP,0,1,1970-01-01 05:37:03,60
IN,192.168.108.122,10.61.37.78,UDP,10,15,1970-01-01 05:37:01,80
IN,10.75.5.88,10.61.37.78,TCP,3,3,1970-01-01 05:37:00,52
OUT,10.75.5.88,10.61.37.78,TCP,3,3,1970-01-01 05:37:00,52
IN,10.75.5.88,10.61.37.78,TCP,3,3,1970-01-01 05:37:00,52
OUT,10.75.5.88,10.61.37.78,TCP,3,3,1970-01-01 05:37:00,52
IN,10.61.37.78,239.255.255.250,UDP,3,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,3,1970-01-01 05:36:59,153
IN,10.61.37.78,224.0.0.251,UDP,3,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,3,1970-01-01 05:36:59,73
IN,10.75.6.106,10.61.37.78,TCP,15,19,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,16,20,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,16,20,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,16,21,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,16,22,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,17,22,1970-01-01 05:37:02,40
OUT,10.75.6.106,10.61.37.78,TCP,17,23,1970-01-01 05:37:02,40
OUT,192.168.108.122,10.61.37.78,UDP,10,16,1970-01-01 05:37:01,80
OUT,10.75.6.106,10.61.37.78,TCP,17,24,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,18,24,1970-01-01 05:37:02,40
IN,10.75.6.106,10.61.37.78,TCP,19,24,1970-01-01 05:37:02,40
IN,192.168.108.122,10.61.37.78,UDP,11,16,1970-01-01 05:37:01,80
IN,192.168.108.121,10.61.37.78,UDP,9,18,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,9,18,1970-01-01 05:36:59,67
OUT,10.75.4.72,10.61.37.78,TCP,1,3,1970-01-01 05:36:59,162
IN,10.75.4.72,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
OUT,10.75.4.72,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
OUT,10.75.3.90,10.61.37.78,TCP,0,2,1970-01-01 05:37:03,60
OUT,10.75.8.54,10.61.37.78,TCP,1,3,1970-01-01 05:36:59,162
IN,10.75.8.54,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
OUT,10.75.8.54,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
OUT,192.168.108.122,10.61.37.78,UDP,11,17,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,12,17,1970-01-01 05:37:01,80
IN,192.168.108.121,10.61.37.78,UDP,10,18,1970-01-01 05:36:59,67
OUT,10.75.10.183,10.61.37.78,TCP,1,3,1970-01-01 05:36:59,162
IN,10.75.10.183,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
OUT,10.75.10.183,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,162
IN,192.168.108.121,10.61.37.78,UDP,11,19,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,11,19,1970-01-01 05:36:59,67
OUT,192.168.108.122,10.61.37.78,UDP,12,18,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,14,18,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,14,18,1970-01-01 05:37:01,80
IN,192.168.108.121,10.61.37.78,UDP,12,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,13,19,1970-01-01 05:36:59,67
OUT,35.186.224.13,10.61.37.78,TCP,0,2,1970-01-01 05:37:04,52
OUT,151.101.66.133,10.61.37.78,TCP,0,1,1970-01-01 05:37:04,52
OUT,35.186.224.13,10.61.37.78,TCP,0,2,1970-01-01 05:37:04,52
IN,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,17,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,18,26,1970-01-01 05:37:01,80
IN,35.186.224.13,10.61.37.78,TCP,1,2,1970-01-01 05:37:04,52
IN,35.186.224.13,10.61.37.78,TCP,1,2,1970-01-01 05:37:04,52
IN,151.101.66.133,10.61.37.78,TCP,1,1,1970-01-01 05:37:04,52
IN,192.168.108.121,10.61.37.78,UDP,14,19,1970-01-01 05:36:59,67
OUT,10.75.3.90,10.61.37.78,TCP,0,3,1970-01-01 05:37:03,60
OUT,10.75.4.50,10.61.37.78,TCP,1,3,1970-01-01 05:37:00,162
IN,10.75.4.50,10.61.37.78,TCP,2,4,1970-01-01 05:37:00,162
OUT,10.75.4.50,10.61.37.78,TCP,2,4,1970-01-01 05:37:00,162
IN,10.61.37.78,239.255.255.250,UDP,4,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,4,1970-01-01 05:36:59,153
IN,192.168.108.121,10.61.37.78,UDP,16,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,16,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,18,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,18,19,1970-01-01 05:36:59,67
IN,10.61.37.78,224.0.0.251,UDP,4,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,4,1970-01-01 05:36:59,73
IN,192.168.108.121,10.61.37.78,UDP,22,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,22,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,22,19,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,22,19,1970-01-01 05:36:59,67
OUT,10.75.3.18,10.61.37.78,TCP,1,3,1970-01-01 05:37:00,162
IN,10.75.3.18,10.61.37.78,TCP,2,4,1970-01-01 05:37:00,162
OUT,10.75.3.18,10.61.37.78,TCP,2,4,1970-01-01 05:37:00,162
IN,192.168.108.122,10.61.37.78,UDP,22,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,22,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,22,26,1970-01-01 05:37:01,80
IN,192.168.108.122,10.61.37.78,UDP,22,26,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,22,30,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,22,30,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,22,30,1970-01-01 05:37:01,80
OUT,192.168.108.122,10.61.37.78,UDP,22,30,1970-01-01 05:37:01,80
OUT,10.75.3.90,10.61.37.78,TCP,0,4,1970-01-01 05:37:03,60
OUT,192.168.108.121,10.61.37.78,UDP,22,20,1970-01-01 05:36:59,67
OUT,142.250.207.226,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,52
OUT,151.101.38.248,10.61.37.78,TCP,0,4,1970-01-01 05:37:07,52
OUT,151.101.38.248,10.61.37.78,TCP,0,4,1970-01-01 05:37:07,52
OUT,151.101.38.248,10.61.37.78,TCP,0,4,1970-01-01 05:37:07,52
OUT,151.101.38.248,10.61.37.78,TCP,0,4,1970-01-01 05:37:07,52
OUT,142.250.194.162,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,52
OUT,142.250.194.161,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,52
OUT,142.250.194.225,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,52
OUT,146.75.118.250,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,52
OUT,142.250.194.162,10.61.37.78,TCP,0,2,1970-01-01 05:37:07,52
IN,142.250.194.162,10.61.37.78,TCP,1,2,1970-01-01 05:37:07,52
IN,142.250.207.226,10.61.37.78,TCP,1,1,1970-01-01 05:37:07,52
IN,142.250.194.225,10.61.37.78,TCP,1,1,1970-01-01 05:37:07,52
IN,142.250.194.161,10.61.37.78,TCP,1,1,1970-01-01 05:37:07,52
IN,142.250.194.162,10.61.37.78,TCP,2,2,1970-01-01 05:37:07,52
IN,10.61.37.78,239.255.255.250,UDP,5,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,5,1970-01-01 05:36:59,153
OUT,10.75.3.90,10.61.37.78,TCP,0,5,1970-01-01 05:37:03,60
OUT,151.101.38.248,10.61.37.78,TCP,0,5,1970-01-01 05:37:07,52
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,22,27,1970-01-01 05:36:59,67
OUT,151.101.38.248,10.61.37.78,TCP,0,6,1970-01-01 05:37:07,52
IN,151.101.38.248,10.61.37.78,TCP,1,6,1970-01-01 05:37:07,52
IN,10.61.37.78,224.0.0.251,UDP,5,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,5,1970-01-01 05:36:59,73
IN,151.101.38.248,10.61.37.78,TCP,2,6,1970-01-01 05:37:07,52
IN,151.101.38.248,10.61.37.78,TCP,3,6,1970-01-01 05:37:07,52
IN,151.101.38.248,10.61.37.78,TCP,4,6,1970-01-01 05:37:07,52
IN,151.101.38.248,10.61.37.78,TCP,5,6,1970-01-01 05:37:07,52
OUT,10.75.3.92,10.61.37.78,TCP,1,3,1970-01-01 05:37:02,162
IN,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,24,29,1970-01-01 05:36:59,67
IN,10.75.3.92,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,162
OUT,10.75.3.92,10.61.37.78,TCP,2,4,1970-01-01 05:37:02,162
OUT,192.168.108.121,10.61.37.78,UDP,24,30,1970-01-01 05:36:59,67
OUT,10.75.3.7,10.61.37.78,TCP,0,1,1970-01-01 05:37:07,60
OUT,10.75.12.20,10.61.37.78,TCP,0,1,1970-01-01 05:37:08,60
OUT,10.75.3.90,10.61.37.78,TCP,0,6,1970-01-01 05:37:03,60
IN,192.168.108.121,10.61.37.78,UDP,28,30,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,28,30,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,28,30,1970-01-01 05:36:59,67
IN,192.168.108.121,10.61.37.78,UDP,28,30,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,28,31,1970-01-01 05:36:59,67
OUT,10.75.3.7,10.61.37.78,TCP,0,2,1970-01-01 05:37:07,60
OUT,10.75.4.72,10.61.37.78,TCP,2,5,1970-01-01 05:36:59,162
IN,10.75.4.72,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,10.75.4.72,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,10.75.8.54,10.61.37.78,TCP,2,5,1970-01-01 05:36:59,162
IN,10.61.37.78,239.255.255.250,UDP,6,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,6,1970-01-01 05:36:59,153
IN,10.75.8.54,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,10.75.8.54,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,10.75.12.20,10.61.37.78,TCP,0,2,1970-01-01 05:37:08,60
IN,10.75.12.20,10.61.37.78,TCP,1,3,1970-01-01 05:37:08,60
OUT,10.75.12.20,10.61.37.78,TCP,1,3,1970-01-01 05:37:08,60
OUT,10.75.12.20,10.61.37.78,TCP,1,4,1970-01-01 05:37:08,60
IN,10.75.12.20,10.61.37.78,TCP,2,4,1970-01-01 05:37:08,60
IN,10.61.37.78,224.0.0.251,UDP,6,0,1970-01-01 05:36:59,73
OUT,224.0.0.251,10.61.37.78,UDP,0,6,1970-01-01 05:36:59,73
IN,10.75.12.20,10.61.37.78,TCP,3,5,1970-01-01 05:37:08,60
OUT,10.75.12.20,10.61.37.78,TCP,3,5,1970-01-01 05:37:08,60
OUT,10.75.12.20,10.61.37.78,TCP,3,6,1970-01-01 05:37:08,60
OUT,10.75.12.20,10.61.37.78,TCP,3,7,1970-01-01 05:37:08,60
IN,10.75.12.20,10.61.37.78,TCP,4,7,1970-01-01 05:37:08,60
IN,10.75.12.20,10.61.37.78,TCP,5,7,1970-01-01 05:37:08,60
OUT,10.75.10.183,10.61.37.78,TCP,2,5,1970-01-01 05:36:59,162
IN,192.168.108.121,10.61.37.78,UDP,29,32,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,32,1970-01-01 05:36:59,67
IN,10.75.10.183,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,10.75.10.183,10.61.37.78,TCP,3,6,1970-01-01 05:36:59,162
OUT,192.168.108.121,10.61.37.78,UDP,29,33,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,34,1970-01-01 05:36:59,67
OUT,10.75.3.7,10.61.37.78,TCP,0,3,1970-01-01 05:37:07,60
OUT,10.75.4.50,10.61.37.78,TCP,2,5,1970-01-01 05:37:00,162
IN,10.75.4.50,10.61.37.78,TCP,3,6,1970-01-01 05:37:00,162
OUT,10.75.4.50,10.61.37.78,TCP,3,6,1970-01-01 05:37:00,162
OUT,10.75.3.90,10.61.37.78,TCP,0,7,1970-01-01 05:37:03,60
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,29,40,1970-01-01 05:36:59,67
IN,10.75.3.90,10.61.37.78,TCP,1,8,1970-01-01 05:37:03,60
OUT,10.75.3.90,10.61.37.78,TCP,1,8,1970-01-01 05:37:03,60
OUT,10.75.3.90,10.61.37.78,TCP,1,9,1970-01-01 05:37:03,60
IN,10.75.3.90,10.61.37.78,TCP,2,9,1970-01-01 05:37:03,60
IN,10.75.3.90,10.61.37.78,TCP,3,10,1970-01-01 05:37:03,60
OUT,10.75.3.90,10.61.37.78,TCP,3,10,1970-01-01 05:37:03,60
OUT,10.75.3.90,10.61.37.78,TCP,3,11,1970-01-01 05:37:03,60
OUT,10.75.3.90,10.61.37.78,TCP,3,12,1970-01-01 05:37:03,60
IN,10.75.3.90,10.61.37.78,TCP,4,12,1970-01-01 05:37:03,60
OUT,10.75.6.118,10.61.37.78,TCP,0,1,1970-01-01 05:37:10,60
OUT,10.75.8.201,10.61.37.78,TCP,2,4,1970-01-01 05:36:59,52
OUT,10.75.3.18,10.61.37.78,TCP,2,5,1970-01-01 05:37:00,162
IN,192.168.108.121,10.61.37.78,UDP,30,41,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,30,41,1970-01-01 05:36:59,67
IN,10.75.3.18,10.61.37.78,TCP,3,5,1970-01-01 05:37:00,162
IN,10.75.3.18,10.61.37.78,TCP,4,6,1970-01-01 05:37:00,162
OUT,10.75.3.18,10.61.37.78,TCP,4,6,1970-01-01 05:37:00,162
OUT,10.75.5.88,10.61.37.78,TCP,3,4,1970-01-01 05:37:00,52
OUT,10.75.3.7,10.61.37.78,TCP,0,4,1970-01-01 05:37:07,60
IN,10.61.37.78,239.255.255.250,UDP,7,0,1970-01-01 05:36:59,153
OUT,239.255.255.250,10.61.37.78,UDP,0,7,1970-01-01 05:36:59,153
OUT,192.168.108.121,10.61.37.78,UDP,30,45,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,30,45,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,30,45,1970-01-01 05:36:59,67
OUT,192.168.108.121,10.61.37.78,UDP,30,45,1970-01-01 05:36:59,67
IN,10.61.37.78,224.0.0.251,UDP,7,0,1970-01-01 05:36:59,73
